"evidence_id","screen_id","route","product_area","state","criticality","fixture","account_state","viewport_family","viewport","zoom","motion_mode","source_sha","browser_version","capture_path","checksum","visual_review_classification","defects_found","correction_commit","final_status"
"HP-P6-EV-081-account-tablet-portrait","screen-page-account","/account","Personal Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_PORTRAIT","768x1024","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-081-account-tablet-portrait.png","012afa3e4141aa3890662a641d977766c10a68abfa8265faadd174244b12935b","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-082-account-narrow-mobile","screen-page-account","/account","Personal Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","NARROW_MOBILE","320x568","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-082-account-narrow-mobile.png","ebfa2dc5e040c9345a239780b12afd47e6706b2254f94b939bdf7b01de5f6090","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-083-account-profile-compact-desktop","screen-page-account-profile","/account/profile","Personal Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","COMPACT_DESKTOP","1280x720","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-083-account-profile-compact-desktop.png","889d298eef5a6c5f56a23d9f57273fc16740d8b64a508d08cb814789a8162d01","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-084-account-profile-tablet-landscape","screen-page-account-profile","/account/profile","Personal Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_LANDSCAPE","1024x768","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-084-account-profile-tablet-landscape.png","8a855121fbd25f794ccb924798b39ad5cb865c73f7f71e1a006b857e234d97ee","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-085-account-profile-tablet-portrait","screen-page-account-profile","/account/profile","Personal Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_PORTRAIT","768x1024","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-085-account-profile-tablet-portrait.png","0d92b2139c6ff42e6363b32744b9e21b4729d3a8dcaf52bebeceedef9d3f1735","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-086-account-profile-narrow-mobile","screen-page-account-profile","/account/profile","Personal Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","NARROW_MOBILE","320x568","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-086-account-profile-narrow-mobile.png","7718b68ebde3046e3e54b9c97b1b012686d9edbc020f8f1d0d8a937b2a69976f","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-087-passport-compact-desktop","screen-page-passport","/passport","Chronicle Passport","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","COMPACT_DESKTOP","1280x720","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-087-passport-compact-desktop.png","8a44a196fbfcc70379933a0fc644a946aa354e9a8849c789aa5f78b6fc1994eb","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-088-passport-tablet-landscape","screen-page-passport","/passport","Chronicle Passport","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_LANDSCAPE","1024x768","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-088-passport-tablet-landscape.png","6458e12856241352257aa5af6627f151c74b07edaf5a8853b4f0f48ef8a634de","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-089-passport-tablet-portrait","screen-page-passport","/passport","Chronicle Passport","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_PORTRAIT","768x1024","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-089-passport-tablet-portrait.png","0293420b186fb33277939d91865832bc79f386a9a52f8a7fbbd5fd9fbc59e51b","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-090-passport-narrow-mobile","screen-page-passport","/passport","Chronicle Passport","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","NARROW_MOBILE","320x568","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-090-passport-narrow-mobile.png","36ca9f801c4ed832fb6d069681a3d88d48e74a557841a0b2796b40d5c4eb89b5","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-091-community-compact-desktop","screen-page-community","/community","Community Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","ANONYMOUS","COMPACT_DESKTOP","1280x720","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-091-community-compact-desktop.png","d607088a308dccd8c45428dcf79071a3aacaad373fb40e3c77c57ceda8bdbd1a","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-092-community-tablet-landscape","screen-page-community","/community","Community Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","ANONYMOUS","TABLET_LANDSCAPE","1024x768","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-092-community-tablet-landscape.png","a565be993ab37a18b2b818a5b4ab5ba459c456be40d26f774e81f0120e29a62b","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-093-community-tablet-portrait","screen-page-community","/community","Community Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","ANONYMOUS","TABLET_PORTRAIT","768x1024","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-093-community-tablet-portrait.png","9166c30b967cb98d4a33976d5db983aa1ac09acbcdc69579d146d1885da74111","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-094-community-narrow-mobile","screen-page-community","/community","Community Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","ANONYMOUS","NARROW_MOBILE","320x568","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-094-community-narrow-mobile.png","8797b1c8be68fccd0eebf805746f416b9f38922a1a4b6fdee3a43bc4da32bafa","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-095-player-playthroughs-playthroughid-compact-desktop","screen-page-player-playthroughs-playthroughid","/player/playthroughs/[playthroughId]","Player","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","COMPACT_DESKTOP","1280x720","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-095-player-playthroughs-playthroughid-compact-desktop.png","9dd8df6838e583d17585294d38b5971d643c8fe1799b8763373a7fe9bf204c2b","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-096-player-playthroughs-playthroughid-tablet-landscape","screen-page-player-playthroughs-playthroughid","/player/playthroughs/[playthroughId]","Player","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_LANDSCAPE","1024x768","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-096-player-playthroughs-playthroughid-tablet-landscape.png","faa29a6992de8940e6cb848843a22035b3250945af2feaf698bb75dcaf096920","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-097-player-playthroughs-playthroughid-tablet-portrait","screen-page-player-playthroughs-playthroughid","/player/playthroughs/[playthroughId]","Player","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_PORTRAIT","768x1024","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-097-player-playthroughs-playthroughid-tablet-portrait.png","4aa6dc6fdf3010d7745cb226b7124da6aa50b9cb39517f14d6265b1ca4cbeeea","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-098-player-playthroughs-playthroughid-narrow-mobile","screen-page-player-playthroughs-playthroughid","/player/playthroughs/[playthroughId]","Player","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","NARROW_MOBILE","320x568","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-098-player-playthroughs-playthroughid-narrow-mobile.png","887996abdd956f461d2e5b5bccdf94f2a986471b6e8bf2db7803f792bef97e8b","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-099-captain-sessions-sessionid-compact-desktop","screen-page-captain-sessions-sessionid","/captain/sessions/[sessionId]","Captain","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","COMPACT_DESKTOP","1280x720","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-099-captain-sessions-sessionid-compact-desktop.png","73d36570c2d430e624bef32097cef4847dcf722102b6a47fcf46c48aaad0a533","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-100-captain-sessions-sessionid-tablet-landscape","screen-page-captain-sessions-sessionid","/captain/sessions/[sessionId]","Captain","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_LANDSCAPE","1024x768","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-100-captain-sessions-sessionid-tablet-landscape.png","968e0b2c34779f65654de743f7c1bff04d9707b3b8db54440de6dd3c9b0d7a11","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-101-captain-sessions-sessionid-tablet-portrait","screen-page-captain-sessions-sessionid","/captain/sessions/[sessionId]","Captain","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_PORTRAIT","768x1024","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-101-captain-sessions-sessionid-tablet-portrait.png","078991ee3b8acc66a1f633549520588d32c24f5353ca4a852253bd54d9d63cb5","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-102-captain-sessions-sessionid-narrow-mobile","screen-page-captain-sessions-sessionid","/captain/sessions/[sessionId]","Captain","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","NARROW_MOBILE","320x568","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-102-captain-sessions-sessionid-narrow-mobile.png","66d2422a5acd08013d387a643d7ef256296d9f02fdaeeca4030f25582a94b563","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-103-studio-tales-taleid-compact-desktop","screen-page-studio-tales-taleid","/studio/tales/[taleId]","Creator Studio","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","COMPACT_DESKTOP","1280x720","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-103-studio-tales-taleid-compact-desktop.png","1a704a20e7404a85383baff5103934e068c7261f5ff6627d4db4ea4df35c5d89","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-104-studio-tales-taleid-tablet-landscape","screen-page-studio-tales-taleid","/studio/tales/[taleId]","Creator Studio","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_LANDSCAPE","1024x768","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-104-studio-tales-taleid-tablet-landscape.png","3277301bd4ef03c6385fda131e56ad83cb63204b85b5d0ebfa6d596c6c48d765","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-105-studio-tales-taleid-tablet-portrait","screen-page-studio-tales-taleid","/studio/tales/[taleId]","Creator Studio","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","TABLET_PORTRAIT","768x1024","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-105-studio-tales-taleid-tablet-portrait.png","8ae02c922100936b24ee64390dff67d6c97093a1018702f7bdad21d69c689a76","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-106-studio-tales-taleid-narrow-mobile","screen-page-studio-tales-taleid","/studio/tales/[taleId]","Creator Studio","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","NARROW_MOBILE","320x568","100_PERCENT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-106-studio-tales-taleid-narrow-mobile.png","84176aa4108bfbba8af50be83bf8d00e5e8c1531bf36e17d2da188b9459df17f","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-107-root-effective-200-percent","screen-page-root","/","Gateway and public shell","READY_POPULATED","CRITICAL","homeport-phase6-v1","ANONYMOUS","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-107-root-effective-200-percent.png","8dd9ec8f4ffcb47639a790a90c9b3a48772981b61818793f2cfcf12b3017e8dc","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-108-sign-in-effective-200-percent","screen-page-sign-in","/sign-in","Identity and session","READY_POPULATED","CRITICAL","homeport-phase6-v1","ANONYMOUS","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-108-sign-in-effective-200-percent.png","3f57fb079149816f5d56a7e3c159c78ce052f36c0346f785a3332d4f9695657d","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-109-player-library-effective-200-percent","screen-page-player-library","/player/library","Player","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-109-player-library-effective-200-percent.png","66f38d2fe92aa4fe871431e580bf97bb1a6dd2ce9b7cd1f875586bf10272100c","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-110-captain-library-effective-200-percent","screen-page-captain-library","/captain/library","Captain","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-110-captain-library-effective-200-percent.png","9b091b3d770f1fb92aa6811a7e08699b6bb13e707e9af1d81f786ba4cd4492c0","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-111-studio-library-effective-200-percent","screen-page-studio-library","/studio/library","Creator Studio","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-111-studio-library-effective-200-percent.png","e46e648b3ec3662f4c1c879b2706fe872197651252b8444529b9fb7d30cbc75e","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-112-account-effective-200-percent","screen-page-account","/account","Personal Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-112-account-effective-200-percent.png","a75d0f0e7058e928788acfea981feb9034e45a75d7fd54e1365c4d9519256aa3","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-113-account-profile-effective-200-percent","screen-page-account-profile","/account/profile","Personal Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-113-account-profile-effective-200-percent.png","eb87fce63cce708aa7e8dcfa3b8fdb38c89377a4c70140d3aaa79fcd72ed1cbb","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-114-passport-effective-200-percent","screen-page-passport","/passport","Chronicle Passport","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-114-passport-effective-200-percent.png","882fe3573c6506ae3c4fccf262e27c743c60e662cc4ecfe1f055b0d7a28f966d","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-115-community-effective-200-percent","screen-page-community","/community","Community Harbor","READY_POPULATED","CRITICAL","homeport-phase6-v1","ANONYMOUS","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-115-community-effective-200-percent.png","6933cbd7a2533786b8f6439046438d6176772633df07336139b98d30b60e731b","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-116-player-playthroughs-playthroughid-effective-200-percent","screen-page-player-playthroughs-playthroughid","/player/playthroughs/[playthroughId]","Player","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-116-player-playthroughs-playthroughid-effective-200-percent.png","1bce4574cd715ca7fa1969d00ef10a5e47c1c0e95e06b03c719e86ad4f7d0433","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-117-captain-sessions-sessionid-effective-200-percent","screen-page-captain-sessions-sessionid","/captain/sessions/[sessionId]","Captain","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-117-captain-sessions-sessionid-effective-200-percent.png","f4a7cfaea7422bffc8950f50a2768f4b022b5a93b0d744e3f4390131e69a3871","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
"HP-P6-EV-118-studio-tales-taleid-effective-200-percent","screen-page-studio-tales-taleid","/studio/tales/[taleId]","Creator Studio","READY_POPULATED","CRITICAL","homeport-phase6-v1","AUTHENTICATED_PLAYER_CAPTAIN_CREATOR","EFFECTIVE_200_PERCENT","720x450","200_PERCENT_EQUIVALENT_LAYOUT_VIEWPORT","FULL","e02ee0dae0469a2ba573beaf409c0b34e8668d09","Chromium 141.0.7390.37","Development_Docs/Projects/Project_Homeport/evidence/phase6/HP-P6-EV-118-studio-tales-taleid-effective-200-percent.png","0c81af2575015fa926b7850bc96d39628022bddf74ed3e06fccc173d4b758a2b","ACCEPTED","NONE_AFTER_SOURCE_BOUND_VISUAL_REVIEW","NOT_REQUIRED_AFTER_CAPTURE","ACTIVE_ACCEPTED"
