"screen_id","state","applicable","trigger","data_source","visual_composition","primary_message","secondary_explanation","actions","recovery","parent","focus_target","live_region_behavior","privacy_rule","mobile_behavior","reduced_motion_behavior","test","evidence","final_status"
"screen-page-community-artifacts","READY_EMPTY","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready empty composition within PUBLIC_STANDARD","Ready Empty","Domain-specific explanation preserves current product area and truthful authority.","DOMAIN_SPECIFIC_ONWARD_ACTION","PARENT_CONTEXT_RETAINED","route-page-community-artifacts","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-empty","","COMPLETE"
"screen-page-community-artifacts","NO_RESULTS","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed no results composition within PUBLIC_STANDARD","No Results","Domain-specific explanation preserves current product area and truthful authority.","CLEAR_FILTERS_OR_BROWSE_NEARBY","PARENT_CONTEXT_RETAINED","route-page-community-artifacts","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.no-results","","COMPLETE"
"screen-page-community-artifacts","MUTATION_PENDING","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation pending composition within PUBLIC_STANDARD","Mutation Pending","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-artifacts","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-pending","","COMPLETE"
"screen-page-community-artifacts","MUTATION_SUCCESS","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation success composition within PUBLIC_STANDARD","Mutation Success","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-artifacts","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-success","","COMPLETE"
"screen-page-community-artifacts","MUTATION_FAILURE","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation failure composition within PUBLIC_STANDARD","Mutation Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-artifacts","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-failure","","COMPLETE"
"screen-page-community-artifacts","PARTIAL_MEDIA_FAILURE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed partial media failure composition within PUBLIC_STANDARD","Partial Media Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-artifacts","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.partial-media-failure","","COMPLETE"
"screen-page-community-artifacts","ARCHIVED_OR_REMOVED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed archived or removed composition within PUBLIC_STANDARD","Archived Or Removed","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-artifacts","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.archived-or-removed","","COMPLETE"
"screen-page-community-audio","READY_POPULATED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready populated composition within PUBLIC_STANDARD","Ready Populated","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-populated","","COMPLETE"
"screen-page-community-audio","INITIAL_LOADING","YES","ASYNC_RESOURCE_PENDING","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed initial loading composition within PUBLIC_STANDARD","Initial Loading","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.initial-loading","","COMPLETE"
"screen-page-community-audio","RECOVERABLE_ERROR","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed recoverable error composition within PUBLIC_STANDARD","Recoverable Error","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.recoverable-error","","COMPLETE"
"screen-page-community-audio","DEPENDENCY_UNAVAILABLE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed dependency unavailable composition within PUBLIC_STANDARD","Dependency Unavailable","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.dependency-unavailable","","COMPLETE"
"screen-page-community-audio","OFFLINE_OR_DEGRADED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed offline or degraded composition within PUBLIC_STANDARD","Offline Or Degraded","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.offline-or-degraded","","COMPLETE"
"screen-page-community-audio","READY_EMPTY","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready empty composition within PUBLIC_STANDARD","Ready Empty","Domain-specific explanation preserves current product area and truthful authority.","DOMAIN_SPECIFIC_ONWARD_ACTION","PARENT_CONTEXT_RETAINED","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-empty","","COMPLETE"
"screen-page-community-audio","NO_RESULTS","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed no results composition within PUBLIC_STANDARD","No Results","Domain-specific explanation preserves current product area and truthful authority.","CLEAR_FILTERS_OR_BROWSE_NEARBY","PARENT_CONTEXT_RETAINED","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.no-results","","COMPLETE"
"screen-page-community-audio","MUTATION_PENDING","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation pending composition within PUBLIC_STANDARD","Mutation Pending","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-pending","","COMPLETE"
"screen-page-community-audio","MUTATION_SUCCESS","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation success composition within PUBLIC_STANDARD","Mutation Success","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-success","","COMPLETE"
"screen-page-community-audio","MUTATION_FAILURE","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation failure composition within PUBLIC_STANDARD","Mutation Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-failure","","COMPLETE"
"screen-page-community-audio","PARTIAL_MEDIA_FAILURE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed partial media failure composition within PUBLIC_STANDARD","Partial Media Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.partial-media-failure","","COMPLETE"
"screen-page-community-audio","ARCHIVED_OR_REMOVED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed archived or removed composition within PUBLIC_STANDARD","Archived Or Removed","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-audio","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.archived-or-removed","","COMPLETE"
"screen-page-community-chronicles","READY_POPULATED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready populated composition within PUBLIC_STANDARD","Ready Populated","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-populated","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","INITIAL_LOADING","YES","ASYNC_RESOURCE_PENDING","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed initial loading composition within PUBLIC_STANDARD","Initial Loading","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.initial-loading","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","RECOVERABLE_ERROR","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed recoverable error composition within PUBLIC_STANDARD","Recoverable Error","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.recoverable-error","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","DEPENDENCY_UNAVAILABLE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed dependency unavailable composition within PUBLIC_STANDARD","Dependency Unavailable","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.dependency-unavailable","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","OFFLINE_OR_DEGRADED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed offline or degraded composition within PUBLIC_STANDARD","Offline Or Degraded","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.offline-or-degraded","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","READY_EMPTY","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready empty composition within PUBLIC_STANDARD","Ready Empty","Domain-specific explanation preserves current product area and truthful authority.","DOMAIN_SPECIFIC_ONWARD_ACTION","PARENT_CONTEXT_RETAINED","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-empty","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","NO_RESULTS","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed no results composition within PUBLIC_STANDARD","No Results","Domain-specific explanation preserves current product area and truthful authority.","CLEAR_FILTERS_OR_BROWSE_NEARBY","PARENT_CONTEXT_RETAINED","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.no-results","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","MUTATION_PENDING","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation pending composition within PUBLIC_STANDARD","Mutation Pending","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-pending","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","MUTATION_SUCCESS","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation success composition within PUBLIC_STANDARD","Mutation Success","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-success","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","MUTATION_FAILURE","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation failure composition within PUBLIC_STANDARD","Mutation Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-failure","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","PARTIAL_MEDIA_FAILURE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed partial media failure composition within PUBLIC_STANDARD","Partial Media Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.partial-media-failure","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-chronicles","ARCHIVED_OR_REMOVED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed archived or removed composition within PUBLIC_STANDARD","Archived Or Removed","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-chronicles","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.archived-or-removed","HP-P6-EV-045-community-chronicles-standard-desktop;HP-P6-EV-046-community-chronicles-modern-mobile","COMPLETE"
"screen-page-community-collections","READY_POPULATED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready populated composition within PUBLIC_STANDARD","Ready Populated","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-populated","","COMPLETE"
"screen-page-community-collections","INITIAL_LOADING","YES","ASYNC_RESOURCE_PENDING","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed initial loading composition within PUBLIC_STANDARD","Initial Loading","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.initial-loading","","COMPLETE"
"screen-page-community-collections","RECOVERABLE_ERROR","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed recoverable error composition within PUBLIC_STANDARD","Recoverable Error","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.recoverable-error","","COMPLETE"
"screen-page-community-collections","DEPENDENCY_UNAVAILABLE","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed dependency unavailable composition within PUBLIC_STANDARD","Dependency Unavailable","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.dependency-unavailable","","COMPLETE"
"screen-page-community-collections","OFFLINE_OR_DEGRADED","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed offline or degraded composition within PUBLIC_STANDARD","Offline Or Degraded","Domain-specific explanation preserves current product area and truthful authority.","RETRY_OR_STABLE_PARENT","EXPLICIT_AND_SAFE","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.offline-or-degraded","","COMPLETE"
"screen-page-community-collections","READY_EMPTY","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed ready empty composition within PUBLIC_STANDARD","Ready Empty","Domain-specific explanation preserves current product area and truthful authority.","DOMAIN_SPECIFIC_ONWARD_ACTION","PARENT_CONTEXT_RETAINED","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.ready-empty","","COMPLETE"
"screen-page-community-collections","NO_RESULTS","YES","AUTHORITATIVE_RESOURCE_PROJECTION","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed no results composition within PUBLIC_STANDARD","No Results","Domain-specific explanation preserves current product area and truthful authority.","CLEAR_FILTERS_OR_BROWSE_NEARBY","PARENT_CONTEXT_RETAINED","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","NOT_INTRUSIVE","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.no-results","","COMPLETE"
"screen-page-community-collections","MUTATION_PENDING","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation pending composition within PUBLIC_STANDARD","Mutation Pending","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-pending","","COMPLETE"
"screen-page-community-collections","MUTATION_SUCCESS","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation success composition within PUBLIC_STANDARD","Mutation Success","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-success","","COMPLETE"
"screen-page-community-collections","MUTATION_FAILURE","YES","USER_MUTATION_AND_SERVER_RESPONSE","SERVER_OR_CLIENT_COMPONENT_PROJECTION","Governed mutation failure composition within PUBLIC_STANDARD","Mutation Failure","Domain-specific explanation preserves current product area and truthful authority.","STATE_SPECIFIC","PARENT_CONTEXT_RETAINED","route-page-community-collections","Route entry focuses destination heading; disclosure and dialog closure restore a safe control.","POLITE_OR_ASSERTIVE_AS_SEVERITY_REQUIRES","No raw errors, identifiers, object keys, secrets, private DTOs, or stale identity.","Meaning and recovery remain available without horizontal document overflow.","Static semantic state with no success-delaying animation.","homeport.state.mutation-failure","","COMPLETE"
