"screen_id","route","criticality","viewport_family","viewport","layout_mode","shell_behavior","navigation_behavior","content_columns","card_behavior","form_behavior","table_list_transformation","dialogs_drawers","sticky_elements","overflow","scroll","touch_targets","evidence","test_result"
"screen-page-community-collections-slug","route-page-community-collections-slug","HIGH","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-049-community-collections-slug-standard-desktop","PASSED"
"screen-page-community-collections-slug","route-page-community-collections-slug","HIGH","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-049-community-collections-slug-standard-desktop","PASSED"
"screen-page-community-collections-slug","route-page-community-collections-slug","HIGH","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-049-community-collections-slug-standard-desktop","PASSED"
"screen-page-community-collections-slug","route-page-community-collections-slug","HIGH","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-049-community-collections-slug-standard-desktop","PASSED"
"screen-page-community-collections-slug","route-page-community-collections-slug","HIGH","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-049-community-collections-slug-standard-desktop","PASSED"
"screen-page-community-collections-slug","route-page-community-collections-slug","HIGH","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-050-community-collections-slug-modern-mobile","PASSED"
"screen-page-community-collections-slug","route-page-community-collections-slug","HIGH","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-050-community-collections-slug-modern-mobile","PASSED"
"screen-page-community-collections-slug","route-page-community-collections-slug","HIGH","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
"screen-page-community-moderation","route-page-community-moderation","HIGH","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-051-community-moderation-standard-desktop","PASSED"
"screen-page-community-moderation","route-page-community-moderation","HIGH","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-051-community-moderation-standard-desktop","PASSED"
"screen-page-community-moderation","route-page-community-moderation","HIGH","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-051-community-moderation-standard-desktop","PASSED"
"screen-page-community-moderation","route-page-community-moderation","HIGH","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-051-community-moderation-standard-desktop","PASSED"
"screen-page-community-moderation","route-page-community-moderation","HIGH","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-051-community-moderation-standard-desktop","PASSED"
"screen-page-community-moderation","route-page-community-moderation","HIGH","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-052-community-moderation-modern-mobile","PASSED"
"screen-page-community-moderation","route-page-community-moderation","HIGH","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-052-community-moderation-modern-mobile","PASSED"
"screen-page-community-moderation","route-page-community-moderation","HIGH","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","PUBLIC_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
"screen-page-forgot-password","route-page-forgot-password","HIGH","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","AUTHENTICATION","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-027-forgot-password-standard-desktop","PASSED"
"screen-page-forgot-password","route-page-forgot-password","HIGH","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","AUTHENTICATION","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-027-forgot-password-standard-desktop","PASSED"
"screen-page-forgot-password","route-page-forgot-password","HIGH","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","AUTHENTICATION","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-027-forgot-password-standard-desktop","PASSED"
"screen-page-forgot-password","route-page-forgot-password","HIGH","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","AUTHENTICATION","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-027-forgot-password-standard-desktop","PASSED"
"screen-page-forgot-password","route-page-forgot-password","HIGH","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","AUTHENTICATION","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-027-forgot-password-standard-desktop","PASSED"
"screen-page-forgot-password","route-page-forgot-password","HIGH","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","AUTHENTICATION","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-028-forgot-password-modern-mobile","PASSED"
"screen-page-forgot-password","route-page-forgot-password","HIGH","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","AUTHENTICATION","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-028-forgot-password-modern-mobile","PASSED"
"screen-page-forgot-password","route-page-forgot-password","HIGH","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","AUTHENTICATION","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
"screen-page-passport","route-page-passport","CRITICAL","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-015-passport-standard-desktop;HP-P6-EV-087-passport-compact-desktop","PASSED"
"screen-page-passport","route-page-passport","CRITICAL","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-015-passport-standard-desktop;HP-P6-EV-087-passport-compact-desktop","PASSED"
"screen-page-passport","route-page-passport","CRITICAL","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-015-passport-standard-desktop;HP-P6-EV-087-passport-compact-desktop","PASSED"
"screen-page-passport","route-page-passport","CRITICAL","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-015-passport-standard-desktop;HP-P6-EV-087-passport-compact-desktop","PASSED"
"screen-page-passport","route-page-passport","CRITICAL","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-015-passport-standard-desktop;HP-P6-EV-087-passport-compact-desktop","PASSED"
"screen-page-passport","route-page-passport","CRITICAL","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-016-passport-modern-mobile;HP-P6-EV-090-passport-narrow-mobile","PASSED"
"screen-page-passport","route-page-passport","CRITICAL","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-016-passport-modern-mobile;HP-P6-EV-090-passport-narrow-mobile","PASSED"
"screen-page-passport","route-page-passport","CRITICAL","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
"screen-page-passport-artifacts","route-page-passport-artifacts","HIGH","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-041-passport-artifacts-standard-desktop","PASSED"
"screen-page-passport-artifacts","route-page-passport-artifacts","HIGH","STANDARD_DESKTOP","1440x900","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-041-passport-artifacts-standard-desktop","PASSED"
"screen-page-passport-artifacts","route-page-passport-artifacts","HIGH","COMPACT_DESKTOP","1280x720","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-041-passport-artifacts-standard-desktop","PASSED"
"screen-page-passport-artifacts","route-page-passport-artifacts","HIGH","TABLET_LANDSCAPE","1024x768","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-041-passport-artifacts-standard-desktop","PASSED"
"screen-page-passport-artifacts","route-page-passport-artifacts","HIGH","TABLET_PORTRAIT","768x1024","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-041-passport-artifacts-standard-desktop","PASSED"
"screen-page-passport-artifacts","route-page-passport-artifacts","HIGH","MODERN_MOBILE","390x844","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-042-passport-artifacts-modern-mobile","PASSED"
"screen-page-passport-artifacts","route-page-passport-artifacts","HIGH","NARROW_MOBILE","320x568","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-042-passport-artifacts-modern-mobile","PASSED"
"screen-page-passport-artifacts","route-page-passport-artifacts","HIGH","EFFECTIVE_200_PERCENT","720x450","SINGLE_COLUMN_OR_GOVERNED_DRAWER","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","","PASSED"
"screen-page-passport-artifacts-[artifactId]","route-page-passport-artifacts-[artifactId]","HIGH","LARGE_DESKTOP","1600x1000","GOVERNED_DESKTOP_OR_TABLET","WORKSPACE_STANDARD","Visible, keyboard and touch operable, with contextual exit retained.","ONE_TO_THREE_BY_SURFACE","No unreadable slivers; stacks or intentional shelf affordance.","Labels, descriptions, validation, and actions remain visible.","Governed responsive list or intentional scroll container.","Viewport-bounded internal scroll with focus containment and body-lock restoration.","Do not cover headings or critical controls.","NO_ACCIDENTAL_HORIZONTAL_DOCUMENT_OVERFLOW","DOCUMENT_OR_EXPLICIT_NAMED_REGION","GOVERNED_TARGET_SIZE","HP-P6-EV-043-passport-artifacts-artifact-d--standard-desktop","PASSED"
